0,-0.717246407
293.1455742,-1.298289845
602.8718114,1.077869707
918.9042443,2.598447684
1238.254994,1.625641873
1559.651634,-0.858599122
1882.43542,-3.026543856
2206.22147,-3.606839173
2530.765494,-2.378114368
2855.902776,0.016309309
3181.517009,2.546891172
3507.523023,4.268785261
3833.856586,4.626571236
4160.468061,3.554521189
4487.318295,1.409124095
4814.375866,-1.197283623
5141.615168,-3.591554247
5469.015062,-5.209192983
5796.557897,-5.706442405
6124.228776,-5.004685688
6452.015017,-3.273430926
6779.905734,-0.868338102
7107.891511,1.755109729
7435.96415,4.132349535
7764.116469,5.868794568
8092.342144,6.696542937
8420.635571,6.503808672
8748.991768,5.337228741
9077.406281,3.381076529
9405.875115,0.91985697
9734.394671,-1.708198359
10062.9617,-4.159371576
10391.57324,-6.128119344
10720.22662,-7.381452453
11048.9194,-7.781193198
11377.64932,-7.293110832
11706.41434,-5.983555055
12035.21257,-4.005474714
12364.04227,-1.576558919
12692.90184,1.04733634
13021.78979,3.600274555
13350.70473,5.832918191
13679.6454,7.535398875
14008.6106,8.554639614
14337.59921,8.805114643
14666.61021,8.272742621
14995.64262,7.012245073
15324.69554,5.138821639
15653.76811,2.815371652
15982.85954,0.236718457
16311.96907,-2.387626687
16641.096,-4.850675213
16970.23966,-6.963819674
17299.39942,-8.57025359
17628.57469,-9.555158292
17957.7649,-9.852177874
18286.96953,-9.446016471
18616.18806,-8.371281158
18945.42003,-6.707941856
19045.42003,-0.717246407
19338.5656,-1.298289845
19648.29184,1.077869707
19964.32427,2.598447684
20283.67502,1.625641873
20605.07166,-0.858599122
20927.85545,-3.026543856
21251.6415,-3.606839173
21576.18552,-2.378114368
21901.3228,0.016309309
22226.93703,2.546891172
22552.94305,4.268785261
22879.27661,4.626571236
23205.88809,3.554521189
23532.73832,1.409124095
23859.79589,-1.197283623
24187.03519,-3.591554247
24514.43509,-5.209192983
24841.97792,-5.706442405
25169.6488,-5.004685688
25497.43504,-3.273430926
25825.32576,-0.868338102
26153.31154,1.755109729
26481.38417,4.132349535
26809.53649,5.868794568
27137.76217,6.696542937
27466.0556,6.503808672
27794.41179,5.337228741
28122.82631,3.381076529
28451.29514,0.91985697
28779.8147,-1.708198359
29108.38172,-4.159371576
29436.99327,-6.128119344
29765.64665,-7.381452453
30094.33942,-7.781193198
30423.06934,-7.293110832
30751.83437,-5.983555055
31080.6326,-4.005474714
31409.4623,-1.576558919
31738.32187,1.04733634
32067.20981,3.600274555
32396.12476,5.832918191
32725.06543,7.535398875
33054.03062,8.554639614
33383.01924,8.805114643
33712.03024,8.272742621
34041.06265,7.012245073
34370.11557,5.138821639
34699.18814,2.815371652
35028.27957,0.236718457
35357.3891,-2.387626687
35686.51603,-4.850675213
36015.65969,-6.963819674
36344.81945,-8.57025359
36673.99472,-9.555158292
37003.18493,-9.852177874
37332.38955,-9.446016471
37661.60809,-8.371281158
37990.84005,-6.707941856
38090.84005,-0.717246407
38383.98562,-1.298289845
38693.71186,1.077869707
39009.74429,2.598447684
39329.09504,1.625641873
39650.49168,-0.858599122
39973.27547,-3.026543856
40297.06152,-3.606839173
40621.60554,-2.378114368
40946.74283,0.016309309
41272.35706,2.546891172
41598.36307,4.268785261
41924.69664,4.626571236
42251.30811,3.554521189
42578.15835,1.409124095
42905.21592,-1.197283623
43232.45522,-3.591554247
43559.85511,-5.209192983
43887.39795,-5.706442405
44215.06883,-5.004685688
44542.85507,-3.273430926
44870.74578,-0.868338102
45198.73156,1.755109729
45526.8042,4.132349535
45854.95652,5.868794568
46183.18219,6.696542937
46511.47562,6.503808672
46839.83182,5.337228741
47168.24633,3.381076529
47496.71517,0.91985697
47825.23472,-1.708198359
48153.80175,-4.159371576
48482.41329,-6.128119344
48811.06667,-7.381452453
49139.75945,-7.781193198
49468.48937,-7.293110832
49797.25439,-5.983555055
50126.05262,-4.005474714
50454.88232,-1.576558919
50783.74189,1.04733634
51112.62984,3.600274555
51441.54478,5.832918191
51770.48545,7.535398875
52099.45065,8.554639614
52428.43926,8.805114643
52757.45026,8.272742621
53086.48267,7.012245073
53415.53559,5.138821639
53744.60816,2.815371652
54073.69959,0.236718457
54402.80913,-2.387626687
54731.93605,-4.850675213
55061.07971,-6.963819674
55390.23947,-8.57025359
55719.41474,-9.555158292
56048.60495,-9.852177874
56377.80958,-9.446016471
56707.02811,-8.371281158
57036.26008,-6.707941856
